score,id
0.9580994288942596,190
1.2306501353122459,191
1.0103062827894647,192
1.177511755098426,193
1.222500570945712,194
1.0729442716371211,195
1.1438642084548651,196
1.13666484289087,197
1.1161739066042013,198
1.2969267431817284,199
1.1486593924611679,200
1.0304252302167678,201
1.1838627789652991,202
0.9853540146115515,203
1.0896095671796358,204
0.9887787113857579,205
1.1944462194099414,206
1.104895039270207,207
1.0568263050648585,208
1.027057940766178,209
1.1085246357443619,210
1.0001638905094783,211
1.1024250329782497,212
1.1805357674085142,213
1.159004423096554,214
1.0723044366342178,215
1.1245356953286867,216
0.9363865979638047,217
1.1467494642807379,218
1.0890695226656857,219
1.0244737865981772,220
1.1609320889997345,221
0.9969082891044281,222
1.2018940995036396,223
1.276006188135814,224
1.1171332936288845,225
1.1552226555547835,226
1.0603845023334764,227
1.0309861814537955,228
1.0193881336269408,229
1.0912554822130893,230
1.0550078243654801,231
1.0702285852308515,232
0.917502894334249,233
1.0503917019641666,234
1.1670776473460138,235
0.988678817784269,236
1.2415706342245905,237
1.1742467116688189,238
1.1796871576874304,239
1.1996625623102766,240
1.1866760281009283,241
1.1558606639951197,242
1.0546247633128132,243
1.1329429284675323,244
0.9875928049172972,245
1.2516981400031797,246
1.1299921962361237,247
1.0212348085063971,248
1.2251833292232504,249
1.0410188752123537,250
1.0912264487900105,251
1.0866422005395382,252
1.032724348098865,253
1.1592767590451654,254
1.060558946880208,255
1.1208914475495224,256
1.1556363774825977,257
1.05422099759948,258
1.0785251245451395,259
1.0640244722332746,260
1.0522025843541132,261
1.0629744975956639,262
1.14709340697356,263
1.1084826010266464,264
1.1300070604187882,265
1.0770237086054841,266
1.0168684936063472,267
1.1514916508056503,268
1.0391959541839708,269
1.0265236424303812,270
1.1323557519640457,271
1.1589786724487585,272
1.1015767595078627,273
1.0650998874862643,274
1.225005580273094,275
1.0151107037313263,276
1.1574484206357711,277
1.0395722906824054,278
1.177764824120058,279
1.0531012465091578,280
1.1174733162742827,281
1.305380716037989,282
1.0836111583150336,283
0.9297939853124699,284
1.1144764583843225,285
1.0954762317286855,286
1.071575998506318,287
1.130032250743181,288
1.1338974822529173,289
1.0343246080347412,290
1.056515127581831,291
1.2064023993704698,292
1.0935034488408835,293
1.1521898202910918,294
1.160804275871421,295
1.0864174541376346,296
1.0566044297236108,297
1.0783359195562459,298
1.3010424266327032,299
1.0203449671675244,300
1.0278836279537455,301
1.1626363837875562,302
1.0261512450710968,303
1.0446237064120136,304
1.013752364212234,305
1.2201313072487066,306
1.1331637225065534,307
1.1576999670469261,308
1.0445215377133232,309
1.1647700646760306,310
1.0988410015536667,311
0.9723886867617432,312
1.1055550259892446,313
1.2022492556567923,314
1.1460050593536555,315
1.1662469843594616,316
1.1288472492274018,317
0.9575496611060504,318
1.052965041518067,319
1.1286298166730846,320
1.2458091978418053,321
0.9955484977991595,322
1.068927025109874,323
1.1895851811303715,324
1.001290063481058,325
1.1526584512504996,326
1.251323267300217,327
1.1057394057214123,328
1.0259895692506242,329
1.2001973523235705,330
1.107855307706688,331
1.1399771714819709,332
0.9638435384285795,333
1.0029326983519118,334
1.0683802603621815,335
1.1058922071587776,336
1.0093707455845116,337
1.0490268047269478,338
1.0561700482269176,339
1.1072858614281273,340
1.094728693264892,341
1.0330447913228604,342
1.0570051046187456,343
0.9536100857554634,344
1.1300247763574458,345
1.0945553823341978,346
1.0744651954019293,347
1.0505714031964415,348
1.1627539868974857,349
0.9169393858220486,350
1.0449987553818016,351
1.1034925492129326,352
1.2237011352184801,353
1.1118568577258745,354
1.1836881179009742,355
1.2385634603764462,356
1.193353319614443,357
1.1889449396317355,358
1.199506318170593,359
1.1377219902608915,360
1.0817798815349338,361
1.1833468759633867,362
1.1711643609912512,363
1.0570377254596532,364
1.1982594409000729,365
1.047107540489669,366
0.9419960070785333,367
0.9658318706671816,368
1.2047234840681131,369
1.1280667966504534,370
1.0153192132697837,371
1.1838220990617436,372
1.227942450539216,373
1.029202071969642,374
1.0824687689871964,375
1.1755647818406805,376
1.1247300068973494,377
1.1134738893737859,378
1.0542269815162213,379
1.1909687223449958,380
1.109540449716031,381
1.1227817193145808,382
1.1441914422967516,383
0.9916584158310963,384
1.0550798899091431,385
1.2171762307104128,386
0.9432907007265245,387
1.004054102490891,388
1.022256506429722,389
1.0954695888092505,390
1.0329885148497293,391
1.2078614046824194,392
1.0821900172706538,393
1.1419491091355574,394
1.0718168447951133,395
1.04131567380874,396
1.1118674988444561,397
1.1332280036310454,398
1.2274701407746427,399
1.1530516255333239,400
1.212823090466129,401
1.1374696334430403,402
1.087788540623175,403
1.1880972351772627,404
1.202046275950264,405
1.0303860007606045,406
1.1691006499230738,407
1.0706583988429716,408
1.0425690371353606,409
1.2031754000768,410
1.1612129222782468,411
1.1160681623211455,412
1.0109964752187293,413
1.229329432337431,414
1.0734546271787582,415
1.1072016871882884,416
1.1742856420100334,417
1.1970042699908188,418
1.2154159072062984,419
1.004590814837793,420
1.0207493131996361,421
1.0582642516835892,422
1.036881947337822,423
1.1614609307018522,424
1.0004061957079438,425
0.9854115675086625,426
1.0701997812172133,427
1.0938056783716104,428
1.0770387557871055,429
1.1635447856204109,430
1.1822851021523118,431
1.073037257655899,432
1.0503111011170125,433
1.1272273876581145,434
1.1738984867224684,435
0.9694999314186766,436
0.9308420537617518,437
1.0948147413534626,438
1.1262679717860842,439
1.1331604067642789,440
1.1210889695423485,441
1.150152509957371,442
1.0222089964934467,443
1.019273130375266,444
1.1236491046363386,445
0.9418699989054583,446
1.1301991608645752,447
1.1983830340940298,448
1.1062445029373549,449
1.0395879531911318,450
1.0580520797879975,451
1.1304323218401917,452
1.0705985991803098,453
1.1959448710862188,454
1.2282945846688318,455
1.1743048857986451,456
1.124091629986334,457
1.2866161202708124,458
1.0021325373180017,459
1.1492744556617003,460
1.0190875263582602,461
1.0740473984721355,462
1.2095015501758086,463
1.016327183029464,464
1.1036417277682922,465
1.1806723542232067,466
1.1342062515484126,467
1.3322024520559765,468
1.0650934658956224,469
1.1574921105389189,470
1.1893006599988292,471
1.067714063548809,472
0.985721185485711,473
1.1081713266770585,474
0.9705390143803676,475
1.1968427855366406,476
1.011865702479431,477
1.0723422992763063,478
1.112447200190706,479
1.1300459348086542,480
1.0555088369338717,481
1.0795816354911432,482
1.0969376850059256,483
1.2517823022760668,484
1.161203432454754,485
1.0013345080503968,486
1.1993236598721786,487
1.0757422741130531,488
1.138774604083591,489
1.1711730906946105,490
0.9220089826981256,491
1.0461008583515694,492
1.0499293511894439,493
0.9830237114173562,494
1.1229065039018473,495
1.0480709044592715,496
1.0285588469756242,497
0.940398955954822,498
1.145102331465341,499
1.2301352831803882,500
1.0853888972221037,501
1.1368226245593305,502
1.1789308211738665,503
1.0361051264428849,504
1.2452979919955265,505
1.124997513229482,506
1.14516470405507,507
1.0564245946904716,508
1.0785743275545383,509
1.165139114104935,510
1.232225094765262,511
1.2101350526997026,512
1.1357045984949405,513
1.1441528281935998,514
1.0013457611411565,515
1.164488836773535,516
1.1184975624677307,517
1.0526525197018508,518
1.079913931347565,519
0.9865036863184223,520
0.9147494055766786,521
1.0365315461557556,522
1.0430038042842857,523
1.1346285463462962,524
1.0502132006417906,525
1.0738503874459406,526
1.0925824536016986,527
1.1210358132036293,528
1.1211547627037826,529
1.1327162438088538,530
1.12041738824656,531
1.0957016902134031,532
1.1140112543702747,533
1.0975238982067765,534
1.124037428465368,535
1.0709225517521574,536
1.067158699542709,537
1.1503779233198723,538
1.0001527780055095,539
1.0213197600145505,540
1.1754366422425908,541
1.3223028929695715,542
1.1259406387636617,543
1.1696705459382077,544
0.9903076428967871,545
1.2191397524500402,546
1.0443980493122291,547
0.8759047506089465,548
1.048992089045524,549
1.08080741493223,550
1.1552772083420746,551
1.21066493475697,552
1.0342501205434584,553
0.990457024927995,554
1.116571423092248,555
0.9497572782497405,556
1.076760979108425,557
0.9920285956647463,558
1.1638380802402444,559
0.8996971776977567,560
1.1009841751884628,561
1.0522865649868018,562
1.1974966222465124,563
0.9656672613960529,564
1.1955904489680835,565
1.0013044276333338,566
1.0617978264390733,567
1.0723189919546978,568
1.117615852135733,569
1.060147826484514,570
1.0307508055694559,571
1.1727936612264098,572
1.168229012887935,573
1.0713696963059192,574
1.0131026368186693,575
1.175943239494632,576
1.1238860464891185,577
1.083460156800674,578
1.1561546386742287,579
1.066383589585265,580
1.131191969507386,581
1.1338791286994452,582
1.2024585521046989,583
1.0839178018760482,584
1.1721300666700198,585
1.1710318094380836,586
1.1357491528241084,587
1.0495036363977803,588
1.2187374123269243,589
1.0820733514209324,590
1.218323676131908,591
0.9312757884240366,592
1.1417063806899246,593
1.0875616729844606,594
0.9971614165038724,595
1.1256271072520165,596
1.2352585795406452,597
1.0678906135815247,598
1.2061959203613692,599
1.1329989645960006,600
1.0155752443513455,601
1.1042259328075779,602
1.1692151740612724,603
1.1552241969332644,604
1.2070466033035248,605
1.3222422041523592,606
1.1258296881936938,607
1.1597055086263737,608
1.0567674997146612,609
1.1537160203799337,610
1.223657143102985,611
1.1849127075857753,612
1.2452123358860736,613
1.1525685396043186,614
1.097564221589831,615
1.1301871877195195,616
1.0660054307501132,617
1.067894893922765,618
1.088919717855746,619
1.1023678577440383,620
1.1537135967141086,621
1.0234676197316306,622
1.2218883378508882,623
0.9968425882882909,624
1.1765553033694132,625
1.242086573840855,626
1.0726828882152943,627
1.1918639460597047,628
1.1518525615469246,629
1.1415601975512017,630
1.1281370512602453,631
1.1804409116756254,632
1.0760323389107935,633
1.0800471601999186,634
1.1697934226216726,635
1.1536119083722418,636
1.135816885654843,637
1.037177442386767,638
1.063590336185417,639
1.1050920540959484,640
1.1723326028246592,641
1.1498697367019348,642
1.0999869396435598,643
1.0934488625418468,644
1.2651440563950505,645
1.1095206651026954,646
1.1619145175962684,647
1.094236888080798,648
1.0387585546748448,649
1.128211509243363,650
1.0668080330072123,651
1.0463111556309954,652
1.0464681079626346,653
1.0803298713688432,654
1.0452852981538416,655
1.0535558575237614,656
1.0989041832945283,657
1.158312751488734,658
1.1299790253750368,659
1.2530092323615545,660
1.1297457111641993,661
1.1228021003115434,662
1.1604324351991797,663
1.0313184213250597,664
1.169222289660874,665
1.0413943234425465,666
1.0660615927901935,667
1.0398431312067336,668
1.2271293063817066,669
1.090545406321225,670
1.1703564557791653,671
1.222236907488546,672
1.025159313487325,673
1.115633118524027,674
1.181793589231805,675
0.9942332799705957,676
1.1515957643410375,677
1.2236988097362727,678
1.0930005750421716,679
1.0789199634443218,680
1.0493755571981829,681
1.037412352300567,682
1.100896523952324,683
1.0817955904989405,684
1.1201365315145184,685
1.2935540082735655,686
1.0723152563286842,687
1.161555435600142,688
1.1923582590259898,689
1.0117612335047017,690
1.0370909467015919,691
1.0777576449724369,692
1.0612137418084058,693
1.2248054492002656,694
1.1950518373157548,695
1.0292766812051506,696
1.2077730852065236,697
1.0813360464752193,698
1.170477097475955,699
1.2106089226862642,700
1.1084319549372095,701
1.1083503402655128,702
1.1618028276685526,703
0.9244260195924264,704
1.1695218446728293,705
1.0337118675770836,706
1.2593967415860094,707
1.0012518986601489,708
1.1601998874310138,709
1.1329927915463596,710
1.0588220556326275,711
1.054907386256608,712
1.185698071357358,713
1.0753680410333668,714
1.146878529396956,715
1.1769847111586667,716
1.1051967168685883,717
1.0453913657805969,718
1.097399140053392,719
1.2029202352601334,720
0.9755075036289039,721
1.1746489278322048,722
1.143229578644983,723
1.0351833598834057,724
0.9436519883516197,725
1.1200045414413367,726
1.0449166543893273,727
1.1126511900796714,728
1.1525144980220927,729
1.0560716020215264,730
1.033717689973867,731
1.15633465148021,732
1.0286486007025184,733
1.0940033794925186,734
1.0077125360384656,735
1.1425761396704062,736
1.1251013536360772,737
1.0171797490214822,738
1.1005898416181998,739
1.0570089815884696,740
1.0270334200132365,741
0.9729607864895006,742
1.1903784706805964,743
1.0321648645193742,744
1.1589793159757704,745
1.2096568409732666,746
1.0519352706463188,747
1.154555916591553,748
1.0883130690295886,749
1.1976580870326197,750
1.151340131255857,751
1.2633166901638997,752
1.1175034536255304,753
1.0531463901905542,754
1.2007158258011787,755
1.135692199398941,756
1.0468551506650363,757
1.092920514980491,758
1.2396295159836082,759
1.1815180296205128,760
1.0582332421978624,761
1.1792496950956588,762
1.225257770187214,763
1.27302339217911,764
1.0166540230539558,765
1.01390684327416,766
1.1592771324454574,767
0.9757085466601128,768
1.0569004039080598,769
1.2846329510015664,770
1.0413219678652998,771
1.116973437728789,772
1.298373864867664,773
0.9279460014236802,774
1.1120900017472712,775
1.194896286887291,776
1.1995803746998825,777
1.0976802763664673,778
1.127094874732986,779
1.1155879565977176,780
1.2030356410284466,781
1.0989682252924646,782
1.035813869303266,783
1.15280824496891,784
1.0548720231848518,785
1.0546761408981078,786
1.1017379878078815,787
1.0128827515256333,788
1.1334868238693072,789
1.1735529559749538,790
1.1117087802187915,791
1.1067630583089345,792
1.1206991517453346,793
1.0804049467256587,794
1.074382586728657,795
1.1461919846890907,796
1.171434517921513,797
1.1400830671544835,798
1.0332109783343082,799
1.0969339858034002,800
1.097211445873906,801
1.1422583288502104,802
1.224837673844348,803
1.1492708711906088,804
1.0443632805579244,805
1.198302959372239,806
1.2104672482586512,807
1.055814302534643,808
1.0599827456844044,809
1.0886558817008272,810
1.180422191645454,811
1.2026856182994887,812
1.2964229033197925,813
1.037366218666674,814
0.9899662455232728,815
1.1216604791124616,816
1.0805650707320045,817
1.1246145912344567,818
